inning,pitch_count,velocity_drop,earned_runs,pitch_type,pitcher_hand,batter_side,next_batter_side,batter_slugging,replace_decision
6,45,6.773803270318888,6,Slider,R,S,R,0.3610755829888781,0
5,96,7.9101758455610165,0,Fastball,L,R,R,0.33427018634001665,0
5,91,0.5762133258426907,0,Slider,L,L,L,0.7549448407336667,1
2,88,0.3632812486696295,6,Slider,R,L,S,0.5822337632983661,0
8,25,1.1967176233068946,5,Curveball,L,L,R,0.6844500469953252,0
8,42,3.0749574058747697,1,Sinker,L,S,L,0.3353104600243543,0
1,73,1.0483376731634593,1,Curveball,L,R,R,0.553241623964791,1
8,106,6.965315820950048,7,Changeup,L,R,S,0.23209375176788416,0
5,30,0.18517000821651042,7,Slider,R,R,L,0.5568322115656366,1
2,30,2.52634173068658,1,Fastball,R,S,L,0.32214954560660647,0
2,96,1.4775570359536427,0,Slider,L,L,R,0.6014556769375392,0
6,31,7.4523146412602586,7,Cutter,R,S,L,0.7591798418490932,1
9,72,5.3558480391202234,1,Fastball,R,R,R,0.4752258452844695,1
1,118,7.296242051610996,3,Cutter,R,S,S,0.38323779616914033,1
6,55,7.778629682483147,7,Changeup,L,S,R,0.2739603227380975,1
9,47,3.9767859494189537,3,Cutter,L,S,L,0.6023550348525972,1
8,121,1.87455286438421,3,Changeup,R,R,S,0.5505066597333214,1
6,26,1.5498302895727143,1,Changeup,R,L,S,0.5267424178165934,0
3,34,1.7833508934867242,3,Changeup,R,R,S,0.7615796390124454,0
8,43,5.668746460976023,6,Cutter,R,S,R,0.7868931901927365,1
9,49,0.3235658249840059,5,Changeup,R,L,S,0.6301902744234888,1
1,85,0.4108885842617189,1,Changeup,R,L,L,0.31759363386095946,1
9,80,4.8651435390652,5,Curveball,R,R,S,0.7680580516008839,1
6,97,5.136457173899252,3,Sinker,L,R,S,0.4069559968995486,1
6,60,5.32210339457968,1,Slider,L,L,R,0.24749296014062894,1
4,101,2.97504403670873,4,Changeup,L,S,R,0.34465087350645507,0
1,70,6.447559109713225,2,Fastball,L,R,L,0.6982258632580858,1
8,114,4.268996701812941,4,Fastball,R,L,L,0.3222588843495955,1
2,32,0.8437250400753555,2,Curveball,L,L,R,0.4370404372291943,0
1,109,6.376794456538762,2,Cutter,R,S,S,0.36410364158347275,1
2,101,7.624542290163666,3,Cutter,L,L,R,0.22869055298138952,0
1,28,0.4802905040188694,2,Cutter,L,R,R,0.5370314751584037,0
1,67,3.1308107096046394,2,Changeup,R,L,R,0.5772542102341265,0
9,68,3.900128358677981,4,Sinker,R,S,L,0.6746883355351945,1
1,72,1.1717660806265355,2,Sinker,L,S,L,0.44879630676074045,1
4,59,6.941671582263017,1,Cutter,L,S,L,0.2847982897272854,1
6,126,2.273197159120352,5,Cutter,L,R,L,0.5912934792062743,1
7,43,6.264068319505281,6,Slider,L,R,S,0.7340391177735905,1
2,127,5.367955856226528,5,Sinker,L,R,L,0.2718928188122186,1
6,52,4.784366579736187,7,Changeup,R,L,L,0.3095701448146832,1
7,42,1.5371427895724352,1,Changeup,R,S,S,0.3975188701471384,0
2,96,1.7656281644072456,7,Fastball,R,S,S,0.5901778781588298,0
2,73,0.37878723797255454,6,Fastball,R,S,R,0.5142874169634595,1
7,72,1.925699438258131,7,Slider,R,R,S,0.627421106532903,0
1,68,2.763548875684113,3,Curveball,R,S,S,0.2188025909948037,1
8,97,6.665162430899403,6,Changeup,L,L,L,0.6862746648766561,1
3,99,2.9311413337184424,6,Fastball,R,L,L,0.7924895185696772,0
6,121,6.036974262124851,7,Cutter,L,R,L,0.22799869188711305,0
9,141,3.5155382503639006,4,Changeup,L,R,L,0.49724928406523633,1
6,122,6.278946495951107,6,Changeup,L,R,S,0.6439485312672621,0
9,109,7.810172803496319,6,Changeup,L,S,L,0.48583962717421625,1
7,109,1.918732464460641,0,Sinker,L,S,L,0.5557638643666468,1
9,140,6.898732895711009,5,Fastball,L,S,R,0.7525561730622587,0
2,79,4.9745926904461975,4,Slider,L,L,S,0.5239061528326536,1
8,141,6.5383540927092385,5,Fastball,L,L,S,0.3419569151291372,1
8,49,5.212687218142442,0,Cutter,R,S,S,0.6431761040717592,1
2,149,3.391596058193201,7,Cutter,R,L,R,0.42525756708587653,1
4,102,1.8245995155343229,2,Curveball,L,L,S,0.3710690469552266,0
7,130,0.5602818026493201,0,Fastball,L,R,S,0.3490432618651226,0
4,127,4.284146915685736,2,Fastball,R,S,L,0.24761816614346568,0
4,130,7.922608756214925,5,Curveball,L,L,S,0.7597444039612786,1
6,44,5.90433444011365,7,Curveball,R,L,L,0.5380145333233246,1
6,69,2.618764331192133,6,Changeup,L,S,R,0.7730603684463548,0
3,33,6.617638400693882,4,Changeup,L,S,L,0.7170732925815901,1
9,95,6.1518720014112525,4,Cutter,L,R,R,0.2181370862286558,1
2,103,2.2530863468276543,3,Slider,L,R,R,0.3483711506778795,1
6,106,0.11445991835387748,5,Cutter,L,S,R,0.3892167419004363,0
7,49,0.9453011082715967,3,Sinker,R,L,L,0.49389308562594353,1
9,77,7.018449522496461,7,Fastball,L,R,R,0.6296771573884894,1
3,113,6.692504282438974,6,Slider,L,S,L,0.6084610494474603,0
3,60,2.3616720070268995,5,Changeup,R,R,L,0.7923631646873712,0
7,113,2.2815634102753632,7,Curveball,L,L,L,0.7539935604218508,1
4,76,6.342919896819769,6,Curveball,R,L,R,0.31176003112279477,1
8,83,7.5018997591633765,2,Cutter,R,S,L,0.7159202796018331,1
7,117,6.2330980543807994,5,Fastball,R,R,L,0.7057611573511857,0
5,35,4.844629416246092,5,Fastball,L,L,R,0.5448790372563955,1
7,107,1.9413708026544363,2,Curveball,R,L,L,0.4028724669922525,0
3,97,4.205983312762085,1,Cutter,L,R,R,0.3251700770493152,1
2,109,1.868094868746117,6,Sinker,L,S,R,0.3274744151113662,0
6,91,6.464091360774189,1,Cutter,L,R,R,0.40269570443948044,1
2,33,3.0956886361418983,5,Changeup,R,R,L,0.5023679042849267,1
3,50,6.66957773595221,1,Changeup,R,R,L,0.5502925286136249,1
6,85,3.0528737438618023,4,Changeup,L,R,S,0.39502404696613214,0
5,131,6.593195241599131,5,Sinker,L,R,S,0.41394748054538044,0
8,87,2.6665425213219356,0,Slider,R,L,S,0.20811162162464736,0
9,74,3.5210616369413588,2,Cutter,L,S,R,0.20127170873468636,1
3,142,4.92390735474126,3,Cutter,R,S,S,0.7443094722212127,0
3,44,0.5623009122393494,7,Sinker,L,L,L,0.20840823537605838,0
3,88,7.5856564945237155,7,Changeup,R,S,R,0.21987285228169373,1
6,121,4.588846288990426,2,Curveball,R,S,R,0.32338118475918903,0
1,137,4.062560117526418,5,Changeup,R,R,L,0.6460390919046425,0
7,45,6.715151768959297,0,Slider,R,S,S,0.607352248976677,0
1,59,6.9261018391746205,2,Sinker,L,R,S,0.5883062453544323,0
5,57,4.178083236232128,3,Curveball,R,S,L,0.5449718978786129,1
8,26,7.418098606349099,7,Cutter,L,L,L,0.32101939812167557,0
4,139,0.517902128611845,3,Slider,R,S,S,0.4387602442478263,0
5,54,0.9058063380097403,7,Slider,R,L,L,0.48686001454553857,0
4,97,4.774305840115521,0,Sinker,L,R,S,0.5494656851846182,1
4,57,2.8325268943486694,3,Curveball,R,R,L,0.31905758575540905,1
8,47,3.7138013295135908,4,Changeup,L,R,S,0.6374201988060191,0
2,119,2.6246337431773323,3,Changeup,L,R,L,0.38534876497440074,1
1,57,3.237802491559485,6,Fastball,R,L,R,0.5961344419740955,0
3,143,6.581170777170396,0,Curveball,L,S,R,0.5083898990388258,1
9,111,4.747809598834437,0,Changeup,L,R,R,0.5553286764225811,1
4,116,7.978756394267986,2,Slider,R,R,L,0.44788904374802563,1
5,25,6.2950335825677035,3,Sinker,L,R,S,0.4670414327223943,0
2,146,2.1893300328146132,3,Changeup,L,L,S,0.7209125970349843,1
4,34,2.1147609418135698,5,Sinker,R,L,S,0.485525202395581,0
2,127,2.687186160936057,5,Changeup,L,L,R,0.6763332941528666,1
2,62,6.746075845181942,0,Sinker,R,S,R,0.437014750816003,0
4,66,0.21830120520452478,5,Slider,L,S,S,0.6203192852202979,0
6,118,1.8414502309700618,2,Curveball,R,R,L,0.3397371190105988,1
7,33,7.239347362754136,6,Fastball,L,L,L,0.7502114004767828,1
3,134,5.119171488666016,2,Sinker,L,S,S,0.7803658000604228,1
3,21,1.8147767640084513,4,Changeup,R,S,S,0.7407946229099873,1
6,54,1.7531597458606427,6,Sinker,L,L,L,0.4078504180198697,1
3,29,6.900944814075444,4,Sinker,R,S,S,0.365894041850809,1
2,131,7.150060066216372,0,Changeup,L,L,L,0.30946377438668643,1
8,40,2.0490487276969223,2,Changeup,R,L,L,0.7237965653046687,0
5,34,3.364082864612258,2,Curveball,R,L,R,0.2711698693643316,0
1,131,6.676765909026537,4,Slider,L,R,R,0.5853981737054006,1
3,145,6.168059508879083,6,Slider,R,S,R,0.39887838964681244,1
8,104,6.511328852528676,5,Slider,R,R,S,0.31275079690022156,1
4,104,4.14718552630375,4,Slider,L,L,L,0.3106911787536525,0
7,24,7.292392386441385,7,Slider,L,S,S,0.7225820545918149,1
2,136,2.607612351635482,0,Slider,R,S,S,0.7158923216284889,1
7,91,1.2533770747801443,6,Changeup,R,R,S,0.3632172613979772,1
5,93,5.669858660518918,2,Changeup,R,R,L,0.22026016073188304,1
5,70,4.314835328055171,0,Slider,L,S,R,0.7214520671153206,1
6,43,6.836686150475848,4,Slider,R,R,L,0.2343952061888761,1
9,57,0.6492739929977196,7,Curveball,R,R,L,0.2508321113377726,1
6,63,6.749539227504535,3,Sinker,R,L,S,0.6931524208922527,1
8,94,2.3463572256705776,4,Curveball,L,S,S,0.6903317596550707,1
7,114,5.238845337345464,2,Cutter,R,L,R,0.3214938155552402,0
9,42,0.3210303126260463,0,Changeup,R,L,L,0.22293100582122827,0
4,143,4.876650370428806,5,Slider,L,S,R,0.2377893188673324,1
2,105,5.738173513498688,5,Sinker,R,S,S,0.4720335447937965,1
7,62,2.9500017160449623,2,Changeup,L,L,S,0.4509407492994893,1
6,59,1.7232856420971219,4,Cutter,R,S,R,0.3093733765694268,1
1,66,4.30104541282836,4,Curveball,L,L,R,0.7454241569782325,1
9,39,6.665526435485172,1,Cutter,L,L,L,0.5314455293169638,1
9,128,2.5883788663732066,4,Fastball,R,R,R,0.6844033544720134,1
2,87,2.0197543801702365,2,Curveball,R,L,R,0.2622356088820471,0
3,43,2.2314824691015014,6,Changeup,L,S,L,0.784075121833206,1
5,55,7.593057223333315,7,Curveball,L,L,S,0.6858425880841408,1
5,64,2.8742153261164773,6,Cutter,R,L,L,0.3726944253175051,1
1,149,0.0288339191062974,0,Slider,R,S,S,0.2124713305920635,1
8,47,6.253449663676958,0,Sinker,L,S,S,0.29870527251548823,0
8,42,5.594198362683121,1,Cutter,R,R,R,0.4511036994030693,0
4,110,1.028546116823751,5,Cutter,R,S,R,0.20179127143343475,0
7,122,7.8792339930793,2,Slider,R,L,R,0.2245043052563077,0
3,57,4.8644982824408896,7,Sinker,R,S,R,0.2591816130396919,1
6,113,4.006235927524812,4,Changeup,L,S,R,0.6858298759601456,1
9,72,3.0577541409831284,3,Sinker,R,R,S,0.5281194829695487,0
1,57,7.189382044509103,0,Changeup,R,L,L,0.31458845501246535,1
5,62,1.9517078513485062,2,Curveball,L,R,R,0.35867976328796436,0
4,122,2.286151201759215,6,Cutter,L,R,S,0.5853072492837288,0
8,133,0.9792864534925352,1,Curveball,R,L,R,0.39116609312944517,0
1,23,6.07295276467408,3,Slider,R,S,L,0.6092795027635016,1
9,24,4.7643942432468265,5,Fastball,L,L,S,0.6669369460789198,0
6,87,4.872529354035986,2,Changeup,R,R,L,0.38397465984369167,1
4,142,1.747763448155709,7,Slider,L,R,R,0.4199076146450718,1
9,99,5.209347113016671,4,Changeup,R,L,S,0.2300445322583298,1
5,30,6.123667577974912,5,Curveball,R,R,L,0.6918790033398561,1
5,139,2.863108245805514,6,Fastball,R,S,R,0.5636422156605806,1
5,45,6.410777151693698,0,Sinker,R,S,R,0.7329610968948419,0
1,55,2.7903247082561675,6,Cutter,R,L,S,0.3133517698027288,1
1,141,6.065107692074301,4,Sinker,R,L,R,0.7763602651054509,1
8,78,0.26984085966175186,1,Changeup,L,S,L,0.6240414035689681,0
8,115,4.409316811789221,0,Cutter,R,L,R,0.31796620428384825,1
6,25,7.756212485119093,3,Curveball,R,S,L,0.4777830878637432,0
4,117,7.849956805459126,0,Changeup,R,S,L,0.6193705678218357,1
2,75,2.254020626733925,6,Sinker,R,S,L,0.21018358881360458,1
2,113,3.5311927286428437,4,Curveball,L,S,L,0.6681719857755173,0
9,46,0.5038232638930644,5,Cutter,L,L,S,0.7686081707727599,1
5,139,6.986730460836798,2,Curveball,R,S,L,0.24889781920789253,1
4,44,4.548577225121713,6,Curveball,R,S,S,0.7388706566578973,0
1,105,3.080805431524136,2,Curveball,L,R,S,0.47866635746721353,1
7,31,0.9021644679132246,2,Slider,R,R,S,0.5093592302506013,1
3,106,7.574138283975113,7,Slider,R,R,R,0.7040648074248252,0
6,128,4.24175238256795,6,Changeup,L,R,L,0.5537948675395564,0
5,108,2.263423432663231,6,Curveball,L,L,R,0.41085545328441797,1
5,29,2.801721041052076,6,Sinker,R,R,L,0.639554663917155,1
5,93,2.1655774473771814,1,Curveball,R,R,S,0.2829962923526513,0
1,96,4.814478470855845,1,Curveball,L,R,R,0.5997650866443035,1
1,73,7.439708606244079,2,Slider,L,L,R,0.6647742667319477,1
3,121,6.853550426612515,3,Cutter,R,S,S,0.40086181509286767,1
4,120,3.68304700340782,4,Curveball,R,R,S,0.78213961376044,0
5,92,6.611994898408063,3,Fastball,L,S,S,0.5843611191464152,1
2,91,3.384843850210639,6,Changeup,R,R,R,0.2574072194174829,1
8,73,2.018457126069104,6,Slider,L,L,S,0.7797706559919133,1
2,22,7.867320922131423,7,Cutter,L,L,R,0.6463958397334721,1
9,130,2.4311005437665747,2,Fastball,L,L,L,0.6173868602703492,1
2,115,2.589793847895267,4,Curveball,R,S,S,0.3519498490450599,0
9,90,7.917542942292178,1,Sinker,L,L,R,0.483888132411055,1
7,38,1.071419945325239,0,Sinker,L,S,S,0.7406305428125273,1
8,53,6.084271904077561,0,Slider,R,L,S,0.3848926268435815,1
2,69,7.486502067861812,4,Curveball,L,R,R,0.4539991035846262,1
7,65,4.094359954203349,3,Changeup,L,R,R,0.35405118923096257,0
6,102,0.020174093622560285,7,Slider,R,R,R,0.3295409993326409,1
4,70,3.00047155290485,4,Fastball,L,R,S,0.2262290326663462,1
7,73,0.8925519390786167,3,Sinker,R,S,L,0.6421398520198647,1
4,109,3.329501287469566,6,Cutter,R,L,L,0.25445552120984255,0
2,100,6.3202140931382775,5,Cutter,L,S,S,0.5187945366049895,1
7,137,3.509692391070404,3,Changeup,L,S,S,0.22987728833801135,1
8,38,3.4554009707673803,7,Cutter,L,R,R,0.790326163952527,0
2,46,4.454315815350773,0,Cutter,L,L,L,0.6256674631576676,0
5,26,4.653524677981442,1,Changeup,L,S,L,0.5782307794779808,0
1,88,6.850370470391771,2,Sinker,R,S,L,0.31183605288672556,0
7,113,2.466843513831612,6,Fastball,R,S,R,0.5168324372395854,1
8,132,6.573370114944128,1,Slider,L,S,L,0.5021348476558092,0
6,126,4.527469989536378,2,Sinker,L,L,R,0.4151892108777359,0
5,139,2.4042363977371757,5,Slider,R,R,S,0.29366716728903186,1
6,61,2.361008352048617,0,Changeup,L,R,R,0.4202785609877254,1
2,32,2.889100136845796,6,Sinker,L,S,S,0.5654624421669776,1
1,37,4.981545940959804,2,Curveball,L,L,L,0.4924102270510815,0
7,61,1.8464938508795932,5,Changeup,R,L,S,0.5420265458114562,0
7,70,7.3626684933781394,6,Changeup,R,S,S,0.5432107338981137,1
2,132,4.599300673423203,3,Changeup,R,L,S,0.3468048723165063,1
2,120,7.360126215968054,4,Changeup,R,S,R,0.26658511973862753,1
1,22,0.3712348686332376,6,Cutter,L,R,R,0.5130508430506892,0
8,98,2.740890963691787,6,Cutter,L,R,R,0.7354232995181045,0
8,117,0.18246128550098462,2,Sinker,L,R,S,0.797219575497335,1
1,42,2.1780145207837585,1,Fastball,R,S,S,0.6715397334011062,1
8,78,6.896051778148705,0,Changeup,L,S,S,0.3326700797575687,1
9,132,0.2928777267376068,0,Slider,R,R,L,0.5781940168508422,0
4,87,3.489176799325959,6,Curveball,L,S,R,0.3433198474119128,1
1,73,0.9405365637858223,6,Cutter,R,L,L,0.5458713832916384,0
1,76,3.334725274082942,5,Slider,L,R,L,0.4884128257795554,1
3,130,6.710812674115019,4,Cutter,L,L,L,0.4289334167162666,1
5,79,4.984568267220153,3,Sinker,L,L,S,0.584983558304571,1
5,92,5.894050762651386,6,Fastball,L,S,R,0.7146271769896595,0
9,74,2.792832923596648,3,Curveball,L,S,L,0.4024859026375027,1
2,136,7.555181560081132,7,Cutter,L,R,R,0.49175267088458857,0
2,82,5.674096750236001,0,Curveball,L,S,R,0.4734949252690877,1
6,74,3.374390554276247,3,Curveball,L,S,S,0.3495343849158916,0
9,44,3.4117184018164393,6,Sinker,L,L,L,0.45266693543297226,1
1,45,7.349473423546381,6,Slider,R,S,S,0.21295070649372225,0
9,82,4.611237547483134,5,Cutter,R,R,R,0.5104592128884831,1
9,92,5.651033679224334,4,Curveball,R,S,L,0.6324756492106088,1
9,98,3.336281796105366,0,Sinker,R,R,R,0.42056685245660347,1
5,84,1.789542118117713,3,Changeup,R,L,R,0.6479445079510302,1
9,88,5.788474335955349,2,Curveball,R,L,S,0.6503936690002352,1
4,28,4.862590177131103,2,Curveball,L,L,L,0.7904692176505734,1
2,45,4.010743043398235,5,Cutter,L,R,S,0.5275664857796132,1
6,47,4.992167519955711,3,Changeup,R,L,S,0.4424384625242627,0
4,59,1.6662846885138691,2,Curveball,R,L,R,0.5837145947467932,1
6,46,6.3515096522556505,4,Cutter,L,S,L,0.5759457693682584,1
3,57,7.5853024401624465,1,Cutter,L,R,L,0.7924053120388375,1
6,104,7.128825153341622,4,Sinker,L,L,L,0.6246163367051183,1
2,83,2.571485962456137,5,Curveball,L,S,S,0.3839482765656719,0
2,49,3.248046186256607,4,Fastball,R,S,S,0.3125059137886217,0
9,118,6.467218398380489,3,Fastball,R,L,S,0.675635709242361,1
7,31,4.760937046596831,6,Slider,L,R,R,0.30785575190982245,1
3,110,4.383315549413194,4,Fastball,R,L,S,0.5764655434535602,1
1,49,7.4131357402675615,3,Fastball,R,S,L,0.27938974809627415,0
8,57,4.288199687816406,0,Cutter,L,R,R,0.6312232517986416,1
6,104,4.119509436698479,3,Cutter,L,S,L,0.6697368761052146,1
7,79,0.3361487301308772,5,Sinker,L,L,S,0.7943239432055251,1
9,57,0.5553356687211011,3,Curveball,L,R,L,0.7725301962508928,0
5,123,0.05936246304520143,0,Curveball,R,L,R,0.6282842067239551,0
1,48,7.305953806269069,6,Cutter,L,L,S,0.36651800262524137,1
7,131,3.267093280141605,1,Curveball,L,L,R,0.22623087508901504,0
5,40,3.7484910090673003,5,Cutter,R,S,S,0.5331449081083927,1
3,138,6.763095580739696,7,Fastball,L,R,R,0.6595882474509094,1
9,79,4.873970483006223,0,Curveball,L,R,R,0.20637425162495548,0
1,132,4.876012771124649,3,Fastball,R,S,L,0.5148807653622247,0
1,148,2.3722754348384996,5,Slider,L,R,S,0.7297327427842726,1
1,77,6.671266991396154,2,Sinker,L,R,S,0.5823307072887037,1
3,22,1.3266398083159503,3,Sinker,R,L,S,0.6102686141013747,0
6,42,0.4251967373835832,0,Curveball,L,L,R,0.4845993092080932,1
3,102,1.5328268601482584,7,Cutter,L,S,L,0.76589000471631,1
8,74,2.1418977501965175,7,Sinker,R,R,L,0.42478834504336066,0
2,129,2.258488462833654,3,Cutter,R,S,S,0.42745815741250115,1
9,135,5.364108788950141,6,Sinker,L,S,S,0.5106426372350166,0
3,81,1.7425966986291481,0,Slider,L,S,R,0.551559313479458,0
5,106,5.413266435959876,4,Cutter,L,S,R,0.5224550680626507,1
8,119,0.7290573858703979,1,Fastball,L,L,R,0.6911789385691276,0
2,46,1.1776196887832722,1,Cutter,R,S,L,0.7007077925509786,1
6,53,4.07057158792796,7,Slider,R,R,R,0.2789991845918671,1
5,52,7.375166420613141,5,Changeup,R,L,R,0.5576983064947397,1
9,111,6.876540710488912,0,Changeup,L,L,R,0.7903395275843335,0
5,115,7.750027539542425,7,Fastball,R,S,S,0.5597949599717541,1
2,114,5.203832522225367,1,Changeup,L,L,R,0.612898460069624,1
5,57,5.406518931328736,2,Cutter,L,L,S,0.7168217889896966,0
4,60,5.000183991451936,5,Slider,R,L,L,0.7199611305710989,1
7,98,4.982551382865578,2,Sinker,R,L,L,0.21031445608304555,0
6,147,1.1769627605406772,1,Fastball,R,L,S,0.34365947968230703,0
2,41,4.349911649311429,0,Changeup,L,L,S,0.7177269271001805,0
5,35,3.088543467613806,5,Cutter,R,R,R,0.6002604026319647,1
7,51,3.5402977262183475,2,Sinker,L,L,R,0.5790234731818983,1
7,57,4.188804584473899,6,Sinker,R,L,L,0.7159664849752971,0
5,117,1.0271693744180128,1,Cutter,L,S,L,0.6839300575039831,0
9,40,2.875901870816959,3,Curveball,R,L,L,0.6508103623972381,0
4,75,0.5075964870128287,2,Curveball,L,L,L,0.22841169300557554,1
3,65,7.837345043379193,4,Slider,L,S,R,0.6689929204595205,1
4,62,0.9482242305610091,5,Fastball,R,R,R,0.3203655818495041,0
5,139,2.068197908359636,2,Changeup,L,R,L,0.2156052558865351,1
6,65,7.130343413627178,5,Changeup,R,L,R,0.4951339221488811,1
3,67,3.8616803699131346,1,Cutter,L,R,R,0.7654160748770795,0
2,103,1.0850976121650424,7,Changeup,R,R,S,0.7318719067006547,1
4,50,3.0738443043147914,1,Slider,R,R,S,0.7892343382600568,0
5,90,0.9269439535310866,5,Curveball,L,R,L,0.34791928392815696,0
4,27,1.6017279766760142,1,Cutter,R,L,L,0.6172357420480834,0
3,149,0.4162387755987602,0,Fastball,L,L,L,0.2335077677934581,0
8,71,3.5058199563927994,5,Cutter,L,S,L,0.6820716806279739,1
4,64,6.453088973802078,0,Changeup,R,L,L,0.5142584792276235,0
2,56,4.687753429599164,5,Slider,R,L,R,0.7977716471345015,1
2,63,4.850762443876894,3,Fastball,L,R,S,0.343996674193068,1
1,136,1.6046722406659226,3,Cutter,L,R,S,0.6707889426215969,0
4,57,2.751150746018932,2,Changeup,L,L,S,0.30257341528172493,1
9,118,6.761936830726656,1,Cutter,L,L,R,0.3723092442973346,1
7,143,0.7028494746121163,7,Fastball,L,R,R,0.37733783411646327,0
7,25,6.86344522934827,3,Changeup,R,L,R,0.54672020813128,1
7,87,3.869520210118285,1,Curveball,R,L,S,0.41906575042168726,1
8,120,6.697179450600938,2,Sinker,L,R,S,0.46322902666960225,1
1,32,2.5440513551552026,0,Fastball,L,R,S,0.513083594537636,0
8,49,2.7107436126641664,3,Curveball,L,S,S,0.23373204467992048,1
4,119,6.012838946585142,7,Curveball,R,L,S,0.5992173957610981,0
4,21,6.279969387137761,4,Changeup,R,R,R,0.5895601456538845,1
4,77,1.837157423921174,7,Cutter,R,R,R,0.7788811058833374,1
6,55,7.782970598575244,4,Cutter,L,L,S,0.2800323079798516,1
7,91,0.6759208339586316,4,Slider,R,L,R,0.2185800705417041,0
6,145,0.5480237048170471,6,Fastball,R,R,S,0.2799361238385942,0
1,96,4.764033722288822,4,Fastball,R,L,S,0.4534789104018881,0
8,69,5.7819261421729715,4,Changeup,R,S,S,0.32836008015867835,0
7,51,7.687089033799791,4,Changeup,L,R,R,0.3297907709050335,1
6,117,3.2395662463908925,4,Slider,L,R,L,0.7216388012935309,1
6,62,0.2023312719170649,3,Slider,R,L,L,0.39429861372413655,0
5,144,4.823170715571256,4,Curveball,R,R,L,0.4500783611575764,1
6,114,2.317568164790175,7,Sinker,L,L,L,0.610490500638231,1
9,97,3.463576969563218,5,Slider,L,S,L,0.4039652244930197,1
9,73,3.907755857999482,5,Cutter,R,S,R,0.5326138475767799,1
8,66,0.5161008859042706,4,Curveball,R,S,S,0.5137260000116719,1
9,33,3.8878542765128223,6,Sinker,R,R,L,0.35691121879486243,0
8,74,3.410557334434518,2,Slider,L,S,L,0.630256528629789,1
8,82,5.700354122292746,3,Sinker,R,L,L,0.7004681553670289,0
1,38,5.165327289698757,7,Cutter,L,L,S,0.670073325364668,0
5,110,1.4817257452044883,5,Cutter,R,S,L,0.437173808123441,0
4,120,1.6491113456831759,7,Curveball,R,S,R,0.7597751038759037,1
2,56,2.008049430194986,2,Curveball,L,L,S,0.7393787025817189,1
8,126,1.4316035223774186,1,Cutter,R,S,S,0.3601014161047331,0
3,111,5.257705597347737,4,Changeup,R,S,S,0.2743647950616865,0
4,71,7.955441433602164,7,Curveball,R,S,S,0.7362847179912237,0
7,47,5.216866724127493,0,Fastball,R,L,L,0.6469139950772158,0
9,55,4.85345236953033,7,Changeup,R,L,L,0.3865943181388608,1
2,135,3.2794234668085798,6,Fastball,L,S,R,0.3829260569750996,0
3,83,2.5006420708780857,7,Sinker,R,L,L,0.393300913276951,0
4,37,7.2885900552518335,6,Sinker,L,S,S,0.7168003746644702,0
1,108,7.752014993137224,6,Sinker,L,S,R,0.34413876439006463,1
7,97,3.9742094047018224,4,Slider,L,S,L,0.5906520304192837,1
2,109,2.3216039640524597,7,Curveball,L,R,S,0.7006662876859191,0
5,27,6.1609776613581415,4,Curveball,R,R,R,0.432407235702299,1
